emp_no,first_name,last_name,birth_date,from_date,to_date,dept_name
465224,Tse,Noriega,1952-09-07,1998-02-10,9999-01-01,Production
465242,Georgi,Linnainmaa,1960-01-10,1998-07-03,9999-01-01,Human Resources
465382,Conrado,Heijenga,1963-02-14,1999-09-20,9999-01-01,Sales
465436,Basem,Copas,1964-05-03,1998-08-16,9999-01-01,Sales
465528,Tonia,Rosis,1952-10-28,1998-08-09,9999-01-01,Production
465559,Khatoun,Radivojevic,1961-05-21,2000-02-01,9999-01-01,Quality Management
465592,Charmane,Roohalamini,1956-12-21,1998-06-11,9999-01-01,Marketing
465600,Yuping,Ozery,1952-02-10,1998-11-08,9999-01-01,Research
465639,Ashish,Limongiello,1952-04-23,1998-04-20,9999-01-01,Production
465734,Shigehito,Peng,1956-08-12,1999-02-23,9999-01-01,Marketing
465968,Sasan,Matzat,1960-11-24,1999-06-28,9999-01-01,Marketing
465972,Fumiyo,Maccarone,1957-06-13,2000-01-23,9999-01-01,Marketing
465995,Rafael,Rohrbach,1964-05-29,1998-10-05,9999-01-01,Human Resources
466162,Shushma,Hennebert,1956-12-30,1998-07-27,9999-01-01,Production
466204,Tsutomu,Pocchiola,1954-06-16,1999-02-02,9999-01-01,Sales
466371,Adamantios,Cronin,1955-09-14,1999-07-23,9999-01-01,Development
466383,Nathalie,Yemenis,1952-05-19,1999-03-01,9999-01-01,Development
466393,Tayeb,Klassen,1962-11-15,1998-10-02,9999-01-01,Research
466427,Shaunak,Hanabata,1961-11-13,1998-09-01,9999-01-01,Marketing
466432,Thanasis,Bazelow,1959-02-07,1999-01-20,9999-01-01,Sales
466485,Rafail,Kroft,1961-09-19,1999-04-04,9999-01-01,Production
466592,Lidong,Tzvieli,1957-12-26,1998-10-27,9999-01-01,Quality Management
466708,Guozhong,Michaeli,1959-07-02,1998-03-13,9999-01-01,Production
466761,Marsal,Baek,1952-05-30,1998-04-02,9999-01-01,Quality Management
466957,Mechthild,Bach,1961-07-05,1999-06-10,9999-01-01,Development
467000,Gianluca,Antonakopoulos,1955-09-01,1998-07-07,9999-01-01,Quality Management
467014,Boalin,Chenney,1960-02-01,1999-05-13,9999-01-01,Development
467021,Alois,Kruskal,1961-06-23,1999-09-25,9999-01-01,Production
467085,Zita,Journel,1952-06-23,1999-02-14,9999-01-01,Research
467212,Laurentiu,Leonhardt,1962-10-10,1999-04-30,9999-01-01,Sales
467216,Munir,Krogh,1954-03-10,1998-10-06,9999-01-01,Finance
467286,Aruna,Mitina,1956-01-27,1998-03-04,9999-01-01,Sales
467336,Huiqun,Moffat,1963-01-02,2000-01-02,9999-01-01,Production
467353,Paloma,Sudkamp,1960-11-14,1998-07-19,9999-01-01,Marketing
467442,Lobel,Greibach,1959-12-18,1998-04-18,9999-01-01,Human Resources
467562,Fumiyo,Vesel,1952-06-09,1998-11-16,9999-01-01,Production
467723,Zhilian,Zucker,1955-09-06,1999-03-02,9999-01-01,Production
467750,Yongmao,Besancenot,1963-01-21,2000-01-18,9999-01-01,Development
467793,Candido,Cooley,1958-02-10,2000-08-29,9999-01-01,Marketing
467839,Huan,Capobianchi,1960-05-02,1999-10-21,9999-01-01,Production
467853,Yuqun,Roison,1955-10-24,1999-11-08,9999-01-01,Sales
467863,Mooi,Rahier,1956-10-28,1999-08-29,9999-01-01,Customer Service
467907,Moheb,Armand,1961-01-24,2000-08-27,9999-01-01,Research
467919,Arnd,Bergere,1956-06-04,1998-03-02,9999-01-01,Sales
468015,Tadanori,Lorie,1964-10-26,1998-12-31,9999-01-01,Sales
468065,Kinh,Marrakchi,1957-07-15,1998-03-14,9999-01-01,Research
468081,Steve,Strehl,1954-10-25,1998-12-25,9999-01-01,Production
468098,Berto,Schlumberger,1956-03-22,1999-11-17,9999-01-01,Development
468104,Ramachenga,Templeman,1957-01-14,1999-08-25,9999-01-01,Human Resources
468168,Leucio,Conti,1958-09-01,1998-10-11,9999-01-01,Customer Service
468176,Djenana,Vidal,1957-02-16,1998-11-25,9999-01-01,Development
468242,Arvind,Gilg,1964-06-20,1999-08-08,9999-01-01,Development
468389,Shuji,Tzvieli,1959-06-23,1998-11-04,9999-01-01,Sales
468571,Uwe,Soloway,1959-02-02,1998-05-31,9999-01-01,Development
468676,Beshir,DuCasse,1956-11-29,2002-05-29,9999-01-01,Production
468745,Paraskevi,Bael,1952-05-17,2001-01-07,9999-01-01,Development
468787,Parviz,Koblitz,1960-05-14,1999-07-12,9999-01-01,Production
468823,Owen,McFarlan,1963-12-22,1999-05-17,9999-01-01,Sales
468892,Joydip,Penn,1958-03-30,1999-10-29,9999-01-01,Production
468951,Supot,Domenig,1957-05-31,1998-07-17,9999-01-01,Production
469016,Tetsurou,Straney,1956-09-21,1999-11-07,9999-01-01,Finance
469067,Sudharsan,Boudaillier,1962-03-25,2002-07-08,9999-01-01,Customer Service
469086,Chinho,Bakhtari,1961-04-11,1999-10-21,9999-01-01,Human Resources
469136,Mayuri,Pusterhofer,1952-06-18,1998-10-04,9999-01-01,Development
469163,Masoud,Lunn,1961-10-02,1998-05-08,9999-01-01,Development
469361,Gennadi,Esposito,1955-06-30,2001-02-25,9999-01-01,Customer Service
469387,Yagil,Riexinger,1961-09-11,1999-03-31,9999-01-01,Quality Management
469448,Gaetan,Litzkow,1952-10-17,1998-04-30,9999-01-01,Sales
469501,Marko,Petersohn,1953-10-17,2001-03-15,9999-01-01,Quality Management
469544,Pranay,Kusakabe,1964-02-18,1999-12-12,9999-01-01,Production
469545,Alexius,Bodoff,1953-02-02,1998-05-01,9999-01-01,Production
469689,Mitsuyuki,Turnbull,1957-07-13,1998-03-28,9999-01-01,Development
469747,Ennio,Dulay,1957-04-14,1999-08-25,9999-01-01,Development
469797,Geoff,Bach,1956-03-01,2000-02-05,9999-01-01,Finance
469843,Khalid,Eiron,1953-08-13,1998-03-24,9999-01-01,Production
469863,Anneke,Luff,1953-12-21,1998-11-04,9999-01-01,Development
469891,Denny,Varman,1952-08-03,1999-01-17,9999-01-01,Development
469902,Mohua,Kopetz,1956-01-30,1999-02-04,9999-01-01,Production
469924,Vincent,Schade,1960-02-24,1998-02-25,9999-01-01,Development
469979,Akemi,Leppanen,1959-11-05,1998-05-20,9999-01-01,Customer Service
470026,Rance,Ladret,1963-02-14,1999-10-14,9999-01-01,Development
470171,Uzi,Henseler,1958-05-16,1999-06-10,9999-01-01,Quality Management
470178,Fay,Terkki,1961-11-04,1998-08-21,9999-01-01,Sales
470186,Dante,Shigei,1959-12-05,1998-09-29,9999-01-01,Sales
470233,Kamakshi,Einsfeld,1952-08-23,1998-02-22,9999-01-01,Sales
470252,Valdiodio,Fordan,1954-02-22,1999-05-24,9999-01-01,Human Resources
470280,Moss,Rosiles,1956-07-23,1999-10-26,9999-01-01,Development
470285,Charmane,McFarlan,1958-12-07,2000-08-25,9999-01-01,Development
470286,Hyuckchul,Reutenauer,1963-09-23,1998-08-10,9999-01-01,Development
470302,Xumin,Heyers,1959-06-22,2000-12-21,9999-01-01,Customer Service
470308,Gaurav,Parveen,1963-05-02,1999-08-04,9999-01-01,Production
470374,Baruch,Fraisse,1958-05-05,1999-04-04,9999-01-01,Development
470450,Tremaine,Figueira,1957-02-09,1999-12-25,9999-01-01,Customer Service
470618,Pantung,Demos,1962-11-25,1999-07-01,9999-01-01,Sales
470945,Bingning,Curless,1953-02-17,1998-01-15,9999-01-01,Quality Management
471071,Hongzhu,Openshaw,1958-07-27,1999-07-19,9999-01-01,Production
471088,Munenori,Llado,1956-08-14,1998-01-17,9999-01-01,Quality Management
471146,Georg,Cardazo,1964-04-04,2000-01-22,9999-01-01,Marketing
471194,Jiang,Ventosa,1952-09-30,1998-04-23,9999-01-01,Marketing
471202,Sachio,Gilg,1959-06-12,1999-03-21,9999-01-01,Production
471211,Goa,Thisen,1956-09-04,1999-06-28,9999-01-01,Marketing
471468,Remmert,Waymire,1952-07-14,1998-11-21,9999-01-01,Research
471551,Uriel,Kamber,1963-03-19,1999-09-13,9999-01-01,Production
471564,Hyuncheol,Gaughan,1956-01-08,1999-09-20,9999-01-01,Customer Service
471590,Geraldo,Plotkin,1956-08-03,1998-04-03,9999-01-01,Development
471722,Urs,Rathonyi,1964-03-31,2001-02-04,9999-01-01,Sales
471834,Shin,Servieres,1958-07-09,1999-08-30,9999-01-01,Research
471939,Kazuhiko,Marshall,1965-01-27,2001-06-04,9999-01-01,Production
472152,Mayuko,Solares,1956-10-23,1999-05-07,9999-01-01,Quality Management
472156,Tran,Iwayama,1964-05-29,1998-12-22,9999-01-01,Customer Service
472213,LiMin,Wilharm,1960-05-29,2000-01-02,9999-01-01,Development
472260,Oldrich,Androutsos,1956-08-02,1999-09-22,9999-01-01,Production
472266,Bouchung,Thorelli,1961-01-20,1998-09-06,9999-01-01,Development
472372,Pramod,Garrabrants,1953-05-23,1998-05-18,9999-01-01,Marketing
472383,Freyja,Eiter,1960-07-21,2001-05-05,9999-01-01,Production
472442,Badri,Noriega,1954-10-16,1999-09-19,9999-01-01,Production
472448,Willard,Theuretzbacher,1956-06-27,1999-07-05,9999-01-01,Research
472464,Nitsan,Zaiane,1952-03-28,2000-01-20,9999-01-01,Development
472619,Josyula,Alameldin,1964-02-12,1998-02-24,9999-01-01,Quality Management
472625,Zhiwei,Slobodova,1956-09-19,1999-08-21,9999-01-01,Customer Service
472724,Niteen,Rehfuss,1963-05-16,1999-08-05,9999-01-01,Development
472749,Supot,Nittel,1958-02-11,1999-08-28,9999-01-01,Quality Management
472902,Yunming,Conde,1962-09-27,1999-12-29,9999-01-01,Sales
472972,Turgut,Baezner,1952-09-15,1998-04-13,9999-01-01,Sales
472998,Kensei,Braunmuhl,1964-09-16,1998-07-03,9999-01-01,Sales
473120,Bokyung,Papadias,1963-10-30,1999-03-04,9999-01-01,Development
473127,Guttorm,Dalton,1956-10-19,1999-12-17,9999-01-01,Development
473139,Howell,Champarnaud,1962-06-05,2002-02-01,9999-01-01,Research
473218,Djelloul,Heyers,1952-11-20,1998-05-21,9999-01-01,Marketing
473243,Leah,Clemencon,1961-05-11,1999-09-03,9999-01-01,Customer Service
473276,Hyuckchul,Gente,1963-10-17,1998-06-29,9999-01-01,Sales
473374,Marc,Majewski,1958-05-07,2001-10-15,9999-01-01,Production
473385,Collette,Vesel,1960-07-21,2001-05-31,9999-01-01,Marketing
473504,Taegyun,Peron,1956-02-15,1999-08-23,9999-01-01,Finance
473523,Richara,Engelmann,1962-08-08,1998-07-17,9999-01-01,Development
473788,Eben,Benaini,1961-10-07,1999-01-01,9999-01-01,Quality Management
473900,Khoa,Gustavson,1952-02-07,1998-03-26,9999-01-01,Production
473904,Florina,Flasterstein,1955-05-17,1998-08-24,9999-01-01,Development
473922,Lidong,Munck,1961-06-01,1999-09-15,9999-01-01,Sales
473959,Jianhui,Pfau,1962-09-20,1998-06-09,9999-01-01,Quality Management
474015,Dipayan,Serdy,1954-01-28,1998-11-30,9999-01-01,Development
474032,Gregory,Nitto,1952-04-17,1998-11-13,9999-01-01,Marketing
474118,Rosli,Albarhamtoshy,1963-08-31,1998-03-09,9999-01-01,Production
474198,Mona,Schicker,1961-04-27,1998-04-30,9999-01-01,Production
474222,Yoshimitsu,Klassen,1959-06-02,1999-02-16,9999-01-01,Production
474269,Pantung,Bade,1962-05-03,1999-01-02,9999-01-01,Sales
474338,Jordanka,Merkl,1955-09-07,1998-01-01,9999-01-01,Development
474373,Mantis,Gopalakrishnan,1964-03-09,1998-04-27,9999-01-01,Human Resources
474499,Niteen,Ranka,1952-08-07,2000-01-26,9999-01-01,Quality Management
474509,Panayotis,Garnick,1962-10-06,1999-06-12,9999-01-01,Research
474522,Fumitake,Kolinko,1953-12-25,1999-08-13,9999-01-01,Production
474672,Hongzue,Tagansky,1953-01-17,1998-03-03,9999-01-01,Development
474680,Gennady,Naudin,1953-04-04,1999-04-05,9999-01-01,Quality Management
474761,Kotesh,Sudbeck,1961-09-06,1999-12-24,9999-01-01,Development
474774,Barna,Waterhouse,1959-07-30,1999-09-11,9999-01-01,Production
474874,Xiaocheng,Lichtner,1959-07-21,1999-09-02,9999-01-01,Development
475043,Elvia,Ritzmann,1959-02-11,1999-10-14,9999-01-01,Production
475059,Christophe,Radwan,1961-12-05,2001-06-01,9999-01-01,Sales
475115,Mostafa,Denis,1953-12-08,1998-04-04,9999-01-01,Production
475203,Arne,Lamma,1958-10-11,1999-06-06,9999-01-01,Sales
475231,Uri,Thombley,1962-07-14,2002-05-05,9999-01-01,Finance
475245,Maria,Feldmann,1959-04-03,1998-04-12,9999-01-01,Development
475267,Zongyan,Angelopoulos,1962-09-10,1998-06-17,9999-01-01,Research
475590,Mong,Jiafu,1960-03-22,1998-06-19,9999-01-01,Development
475601,Stabislas,Botman,1964-05-22,1999-09-14,9999-01-01,Production
475638,Maris,Rajcani,1963-06-22,1999-03-26,9999-01-01,Production
475644,Susanne,Wallrath,1954-06-22,1999-09-25,9999-01-01,Human Resources
475759,Arie,Schwaller,1952-10-14,1998-08-03,9999-01-01,Human Resources
475828,Xiaoheng,Falck,1960-06-26,1999-03-20,9999-01-01,Production
475893,Oscar,Morrey,1957-12-13,1999-11-28,9999-01-01,Production
475904,Baziley,Kugler,1958-09-16,1999-02-08,9999-01-01,Finance
475926,Barry,Sethi,1958-12-27,1999-07-13,9999-01-01,Production
476065,Shuho,Botman,1963-09-28,1998-02-20,9999-01-01,Sales
476149,Gino,Cmelik,1959-02-04,1999-08-09,9999-01-01,Development
476338,Sukumar,Rissland,1952-02-28,1999-12-04,9999-01-01,Sales
476352,Franziska,Vickson,1955-09-23,2000-06-13,9999-01-01,Production
476357,Heekeun,Solares,1962-07-17,1999-02-04,9999-01-01,Finance
476430,Prodip,Scharstein,1957-10-01,1999-10-14,9999-01-01,Sales
476523,Manohar,Nicolson,1958-12-08,1998-12-14,9999-01-01,Development
476649,Candida,Brandsma,1960-06-11,1998-01-21,9999-01-01,Production
476683,Surveyors,Collavizza,1954-02-17,1998-08-22,9999-01-01,Production
476802,Nadjib,Wixon,1957-03-23,2000-01-06,9999-01-01,Sales
476841,Margareta,Valiente,1956-07-22,1998-01-12,9999-01-01,Sales
476886,Constantine,Kawashima,1953-06-05,2001-02-06,9999-01-01,Sales
477020,Rutger,Rosen,1955-02-20,1999-11-28,9999-01-01,Development
477051,Carrsten,Decaestecker,1954-06-23,1999-09-06,9999-01-01,Production
477080,Alenka,Paludetto,1962-03-22,2000-01-07,9999-01-01,Production
477082,Haldon,Brattka,1962-11-27,1998-06-03,9999-01-01,Production
477136,Weicheng,Munch,1960-02-11,1999-02-28,9999-01-01,Development
477230,Marlo,Himler,1960-07-12,1998-07-29,9999-01-01,Quality Management
477285,Jiang,Vural,1959-10-20,1998-04-01,9999-01-01,Development
477289,Lihong,Arlazarov,1964-04-01,1999-08-27,9999-01-01,Development
477296,Abdelkader,Rohrbach,1952-03-02,1999-06-14,9999-01-01,Research
477350,Terresa,Vigier,1965-01-01,1998-07-08,9999-01-01,Sales
477391,Nevio,Gladwell,1963-06-23,1999-11-26,9999-01-01,Customer Service
477420,Jaihie,Limongiello,1962-05-03,2002-02-02,9999-01-01,Production
477492,Mads,Luby,1958-04-08,1998-03-08,9999-01-01,Production
477512,Piyawadee,Luck,1957-08-05,1999-09-20,9999-01-01,Customer Service
477524,Brewster,Erni,1963-05-27,1998-09-04,9999-01-01,Development
477627,Jayesh,Cangellaris,1963-08-10,1999-09-06,9999-01-01,Development
477651,Ayakannu,Cronan,1952-02-23,1999-10-17,9999-01-01,Production
477759,Akhilish,Mellouli,1958-11-13,1998-02-20,9999-01-01,Sales
477815,Arvin,Ginesta,1953-10-31,1999-06-23,9999-01-01,Finance
477910,Shigenori,Baar,1959-11-28,1998-12-11,9999-01-01,Research
477998,Minghong,Khamsi,1962-04-05,1998-09-30,9999-01-01,Production
478031,Izaskun,Chenoweth,1958-11-17,1999-07-31,9999-01-01,Sales
478044,Lalit,Wielonsky,1961-06-17,1999-12-24,9999-01-01,Finance
478099,Kasturi,Serna,1956-03-18,1998-03-28,9999-01-01,Development
478289,Fai,Zobel,1963-01-04,1999-05-10,9999-01-01,Sales
478291,Susumu,Montemayor,1963-12-28,1999-03-30,9999-01-01,Development
478305,Tadahiro,Azevdeo,1957-03-21,1998-02-13,9999-01-01,Development
478367,Gita,Taubenfeld,1959-09-07,2000-01-18,9999-01-01,Finance
478482,Koichi,Kinley,1962-07-21,1999-03-05,9999-01-01,Sales
478583,Lunjin,Kandlur,1956-05-22,1998-10-05,9999-01-01,Development
478657,Tomofumi,Kalorkoti,1964-07-02,1999-01-25,9999-01-01,Marketing
478721,Nathan,Milicia,1959-09-30,1998-02-14,9999-01-01,Finance
478746,Guozhong,Krupka,1956-03-11,1998-02-24,9999-01-01,Development
478777,Limsoon,Zaiane,1964-02-04,1998-11-13,9999-01-01,Development
478787,Christ,Servi,1952-02-23,1999-01-15,9999-01-01,Sales
478853,Nathan,Redmiles,1955-10-23,2001-03-17,9999-01-01,Sales
478910,Kellie,Thebaut,1960-05-02,2001-09-07,9999-01-01,Quality Management
479031,Demin,Narlikar,1955-12-10,1999-06-09,9999-01-01,Customer Service
479043,Akhilish,Swift,1956-07-17,1998-11-01,9999-01-01,Marketing
479184,Yunming,Morton,1963-07-13,1998-11-21,9999-01-01,Marketing
479256,Djelloul,Wegerle,1954-10-23,1999-10-07,9999-01-01,Human Resources
479285,Juyoung,Leppanen,1961-12-07,1998-01-25,9999-01-01,Research
479326,Vasilis,Wolniewicz,1955-06-19,1998-07-22,9999-01-01,Finance
479378,Monique,Lunt,1957-09-17,1999-06-23,9999-01-01,Production
479400,Alenka,Ruemmler,1962-10-03,1998-05-23,9999-01-01,Development
479445,Adel,Renear,1961-11-14,1998-10-05,9999-01-01,Research
479468,Denny,Quaggetto,1959-09-03,2000-12-13,9999-01-01,Development
479567,Leaf,Yetim,1958-10-17,1998-01-09,9999-01-01,Quality Management
479602,Chanjung,Egerstedt,1961-02-15,1998-06-21,9999-01-01,Development
479647,Eldridge,Szmurlo,1964-03-02,1998-09-15,9999-01-01,Development
479774,Luigi,Ertl,1958-04-12,1998-12-05,9999-01-01,Sales
479799,Nitsan,Ratnaker,1959-02-10,1999-10-29,9999-01-01,Production
479811,Aram,Babu,1962-07-20,1998-12-29,9999-01-01,Production
479991,Adel,Birta,1960-07-14,1999-05-27,9999-01-01,Development
480002,Xiaocheng,Litvinov,1957-08-31,1998-01-17,9999-01-01,Production
480181,Arnd,Berztiss,1964-12-28,1999-06-12,9999-01-01,Production
480212,Boalin,Baig,1958-11-29,1998-10-18,9999-01-01,Development
480277,Aleksander,Huhdanpaa,1953-07-21,1999-01-28,9999-01-01,Research
480449,Atreye,Potthoff,1953-10-11,1999-10-04,9999-01-01,Sales
480455,Jouni,Jansen,1962-07-15,1998-09-04,9999-01-01,Sales
480516,Flemming,Luby,1960-08-28,1998-01-21,9999-01-01,Production
480602,Gil,Danley,1956-05-07,1998-08-28,9999-01-01,Production
480608,Siddarth,Turnbull,1960-11-08,1998-06-20,9999-01-01,Production
480638,Muzhong,Merkl,1952-02-28,1999-02-09,9999-01-01,Human Resources
480700,Ymte,Zultner,1964-03-15,1998-03-08,9999-01-01,Development
480721,Chanjung,Journel,1959-05-24,1998-01-10,9999-01-01,Development
480838,Aamod,Wroclawski,1959-11-01,1999-08-27,9999-01-01,Production
480885,Patricia,Kabayashi,1959-11-11,1999-11-12,9999-01-01,Development
480917,Cathie,Zongker,1959-03-18,1999-09-04,9999-01-01,Sales
481102,Mingzeng,Itzigehl,1952-09-19,1998-02-08,9999-01-01,Production
481115,Poorav,Takanami,1961-08-05,1998-02-04,9999-01-01,Quality Management
481281,Jasminko,Waymire,1955-12-18,1998-03-01,9999-01-01,Development
481282,Masali,Zirintsis,1962-09-13,1999-03-05,9999-01-01,Customer Service
481303,Holgard,Reghbati,1961-05-05,1999-02-09,9999-01-01,Development
481329,Piyush,Heping,1959-06-03,1999-11-02,9999-01-01,Quality Management
481673,Peternela,Krohm,1961-03-03,1998-03-21,9999-01-01,Development
481888,Uma,Ermel,1962-02-07,1998-02-07,9999-01-01,Sales
481901,Gad,Neimat,1957-10-22,1998-06-08,9999-01-01,Research
482054,Trygve,Basawa,1960-09-30,1999-10-28,9999-01-01,Sales
482059,Shahab,Unni,1953-07-15,2001-10-31,9999-01-01,Production
482106,Dinkar,Sambasivam,1962-09-27,1998-03-07,9999-01-01,Production
482179,Nidapan,Duclos,1963-12-23,1998-06-12,9999-01-01,Customer Service
482203,Yonghong,Herber,1959-11-21,1999-12-21,9999-01-01,Production
482240,Guozhong,Renear,1959-06-08,1999-12-12,9999-01-01,Production
482259,Berthier,Ranai,1963-09-06,1999-08-12,9999-01-01,Production
482287,Miquel,Atrawala,1958-01-25,1999-06-27,9999-01-01,Development
482372,Gaurav,Pardalos,1961-10-24,1999-10-07,9999-01-01,Customer Service
482401,Stein,Spelt,1962-06-10,1998-08-28,9999-01-01,Production
482433,Koichi,Leppanen,1958-08-21,1998-08-15,9999-01-01,Sales
482437,Gererd,Bernick,1962-04-11,1998-04-06,9999-01-01,Sales
482536,Kiyomitsu,Socorro,1963-01-31,1999-11-05,9999-01-01,Development
482538,Ortrun,Felcyn,1956-05-09,1998-03-05,9999-01-01,Development
482567,Erzsebet,Mullainathan,1963-02-15,1999-03-05,9999-01-01,Development
482669,Piyush,Rosaz,1961-02-27,1998-03-30,9999-01-01,Sales
482684,Krister,Zielinski,1962-09-07,2000-10-13,9999-01-01,Quality Management
482727,Miyeon,Azevdeo,1960-04-14,1998-11-09,9999-01-01,Customer Service
482757,Xiaopeng,Luders,1954-10-03,1998-09-05,9999-01-01,Sales
483478,Nalini,Pulkowski,1959-07-21,1998-11-04,9999-01-01,Human Resources
483511,Tzvetan,Iwayama,1956-07-05,1999-04-01,9999-01-01,Development
483569,Shahaf,Serra,1960-12-03,1999-05-08,9999-01-01,Customer Service
483693,Rasiah,dAstous,1954-09-19,1998-12-05,9999-01-01,Research
483748,Luigi,Dengi,1956-12-19,1999-12-01,9999-01-01,Production
483817,Uzi,Bressoud,1961-03-28,1999-06-11,9999-01-01,Customer Service
483911,Khalid,Hennebert,1957-10-19,1998-09-16,9999-01-01,Customer Service
483941,Tua,Knightly,1962-08-30,2000-01-27,9999-01-01,Marketing
483961,Jaihie,Spelt,1954-11-01,1998-05-02,9999-01-01,Development
484094,DeForest,Benveniste,1959-11-19,2002-04-20,9999-01-01,Quality Management
484116,Hilari,Farrag,1956-01-05,1998-01-18,9999-01-01,Production
484219,Kwan,Vilarrasa,1953-09-26,1999-11-10,9999-01-01,Development
484229,Prodip,Baik,1957-06-26,2000-01-14,9999-01-01,Production
484254,Noritoshi,Murillo,1963-03-13,1999-12-03,9999-01-01,Sales
484273,Willard,Sgarro,1961-02-10,1999-04-15,9999-01-01,Development
484303,Geraldo,Jiafu,1955-10-15,1998-04-17,9999-01-01,Sales
484367,Filipp,Merli,1960-08-05,1998-08-11,9999-01-01,Sales
484433,Huican,Geffroy,1954-08-21,2000-01-08,9999-01-01,Marketing
484573,Stafford,Passafiume,1959-01-12,1999-06-05,9999-01-01,Sales
484695,Marit,Katiyar,1953-07-23,1999-09-12,9999-01-01,Sales
484740,Conor,Serre,1959-06-11,1998-05-06,9999-01-01,Production
484908,Willard,Noriega,1962-10-22,1999-09-29,9999-01-01,Customer Service
484973,Sachar,Kumaresan,1955-08-22,1998-01-18,9999-01-01,Development
485018,Dinkar,Nooteboom,1955-10-17,1998-09-23,9999-01-01,Finance
485100,Chenyi,Mikschl,1963-12-10,1999-02-02,9999-01-01,Development
485231,Yurij,Bugrara,1961-07-13,1998-06-18,9999-01-01,Production
485255,Yurij,Benzmuller,1955-01-29,1999-11-17,9999-01-01,Marketing
485364,Guenter,Miara,1955-04-22,1998-03-05,9999-01-01,Development
485527,Percy,Reghbati,1963-11-04,1998-07-09,9999-01-01,Production
485588,Gennadi,Benveniste,1957-05-22,1998-10-12,9999-01-01,Production
485600,Tsutomu,Hiraishi,1957-05-05,2000-01-09,9999-01-01,Sales
485725,Mircea,Coney,1964-12-07,1998-10-13,9999-01-01,Human Resources
485766,Horward,Esteva,1957-01-09,2000-01-17,9999-01-01,Sales
